nm_Kit_ID,Easting,Northing,nm_Sampling_Date,fht_eDNA_survey_date,datecomp,fht_Site_comb,nm_Pond_Name,namedist,fht_Site_number,fht_Site_Name,Company,Sampler_Name,Sampling_DateTime,Arrival_Date,num_tubes,Damaged_tubes,Liquid_in_bag,Tubes_labelled,Tubes_filled,Additional_notes,Lab_work_Started,IPC_Positive_out_of_12,GCN_Positive_out_of_12,GCN_Status,GCN_Square,Site_number_CHECK,Surveyor,1_km_square,Grid_reference,eDNA_score,GCN_test_result,Positive_no_kit,Kit_negative,Newt_Positive_sites,Newt_Negative_sites,HSI1_Pond_location,HSI2_Pond_area,HSI3_Pond_drying,HSI4_Water_quality,HSI5_Shade,HSI6_Waterfowl,HSI7_Fish,HSI8_Pond_count,HSI9_Terrestrial_habitat,HSI10_Macrophytes,DIMITRIOS_HSI,NO_HSI_REASON,SITE_FROM_DIMITRIOS,Inflow_present,Outflow_present,Nitrate,Phosphate,Clean,N,P
FHT919,483164,226735,2017-06-15 00:00,2017-06-15 00:00,MATCH,509,509,0,509,NA,Freshwater Habitats Trust,Iain Naismith,2017-06-15 12:30,2017-06-23 00:00,6,No,No,Yes,Yes,NA,2017-06-28 00:00,12,12,Positive,positive,509,Iain,SP8326,SP8316426735,12,Positive,FALSE,FALSE,Positive,NA,1,113.112,1,4,50,2,3,20,4,20,0.741874106,NA,509,Y,Y,<0.2,0.02-0.05,2,0.1,0.035
FHT920,485864,224528,2017-06-15 00:00,2017-06-15 00:00,MATCH,416,416,0,416,NA,Freshwater Habitats Trust,Iain Naismith,2017-06-15 14:30,2017-06-22 00:00,6,No,No,Yes,Yes,NA,2017-06-28 00:00,12,1,Positive,negative,416,Iain,SP8524,SP8586424528,1,Positive,FALSE,FALSE,NA,Positive,1,880,1,4,5,2,1,3,3,10,0.504915508,NA,416,Y,Y,<0.2,<0.02,2,0.1,0.01
FHT921,480502,246696,2017-06-14 00:00,2017-06-14 00:00,MATCH,139,139,0,139,NA,Freshwater Habitats Trust,Iain Naismith,2017-06-14 10:30,2017-06-22 00:00,6,No,No,Yes,Yes,NA,2017-06-28 00:00,12,2,Positive,positive,139,Iain,SP8046,SP8050246696,1,Positive,FALSE,FALSE,Positive,NA,1,201.088,1,4,40,3,3,5,2,50,0.7553887,NA,139,N,N,<0.2,0.1-0.2,1,0.1,0.15
FHT923,501144,229184,2017-06-15 00:00,2017-06-15 00:00,MATCH,16,16,0,16,NA,Freshwater Habitats Trust,Iain Naismith,2017-06-15 16:45,2017-06-23 00:00,6,No,No,Yes,Yes,NA,2017-06-28 00:00,12,0,Negative,positive,16,Iain,TL0129,TL0114429184,0,Negative,FALSE,TRUE,Negative,NA,1,625,1,2,40,2,1,0,2,10,0.276656271,NA,16,Y,N,<0.2,<0.02,2,0.1,0.01
FHT926,489411,240908,2017-06-14 00:00,2017-06-14 00:00,MATCH,181,181,0,181,NA,Freshwater Habitats Trust,Iain Naismith,2017-06-14 14:06,2017-06-23 00:00,6,No,No,Yes,Yes,NA,2017-06-28 00:00,12,0,Negative,positive,181,Iain,SP8940,SP8941140908,0,Negative,FALSE,TRUE,Negative,NA,1,113.112,4,3,40,3,3,6,4,20,0.595533178,NA,181,N,N,<0.2,0.05-0.1,1,0.1,0.075
FHT955,452956,202185,2017-06-22 00:00,2017-06-22 00:00,MATCH,Heyford Large,Heyford Large,0,NA,Heyford Large,Freshwater Habitats Trust,PN,2017-06-22 09:55,2017-07-03 00:00,6,No,No,Yes,No,NA,2017-07-10 00:00,12,0,Negative,negative,NA,PN,SP5202,SP5295602185,0,Negative,FALSE,TRUE,NA,Negative,1,120,2,3,0,3,3,5,4,80,0.79943162,NA,HEY,N,N,<0.2,0.1-0.2,1,0.1,0.15
FHT960,455216,202430,2017-06-26 00:00,2017-06-26 00:00,MATCH,Spindleberry,Spindleberry,0,NA,Spindleberry,Freshwater Habitats Trust,PN,2017-06-26 09:54,2017-07-03 00:00,6,No,No,Yes,No,NA,2017-07-06 00:00,12,0,Negative,negative,NA,PN,SP5502,SP5521602430,0,Negative,FALSE,TRUE,NA,Negative,1,181.335,1,1,5,1,1,1,3,15,0.175983484,NA,SPIN,N,N,<0.2,<0.02,2,0.1,0.01
FHT1048,509280,254310,2017-06-14 00:00,2017-06-14 00:00,MATCH,98 High Farm GCN Pond,98 High Farm GCN Pond,0,98,High Farm GCN Pond,Freshwater Habitats Trust,HW,2017-06-14 10:40,2017-07-03 00:00,6,No,No,Yes,Yes,NA,2017-07-04 00:00,12,3,Positive,positive,98,Hannah,TL0954,TL09285431,3,Positive,FALSE,FALSE,Positive,NA,1,122,1,4,30,3,4,10,4,10,0.786003086,NA,98,N,N,<0.2,0.02-0.05,2,0.1,0.035
FHT1056,516790,253160,2017-06-15 00:00,2017-06-15 00:00,MATCH,107 Esme Wood Pond,107 Esme Wood Pond,0,107,Esme Wood Pond,Freshwater Habitats Trust,HW,2017-06-15 18:50,2017-07-03 00:00,6,No,No,Yes,No,NA,2017-07-05 00:00,12,0,Negative,positive,107,Hannah,TL1653,TL16795316,0,Negative,FALSE,TRUE,Negative,NA,1,329,3,4,100,3,4,11,3,0,0.648053621,NA,107,N,N,<0.2,<0.02,2,0.1,0.01
FHT1060,518948,248058,2017-06-15 00:00,2017-06-15 00:00,MATCH,284 Lodge Circle Pond,284 Lodge Circle Pond,0,284,Lodge Circle Pond,Freshwater Habitats Trust,HW,2017-06-15 10:20,2017-07-03 00:00,6,No,No,Yes,Yes,NA,2017-07-04 00:00,12,0,Negative,negative,284,Hannah,TL1848,TL1894848058,0,Negative,FALSE,TRUE,NA,Negative,1,35,1,4,0,3,4,14,4,0,0.696845302,NA,284,N,N,<0.2,<0.02,2,0.1,0.01
FHT1062,518887,245773,2017-06-15 00:00,2017-06-15 00:00,MATCH,442 Shortmead New Pond,442 Shortmead new pond,0,442,Shortmead New Pond,Freshwater Habitats Trust,HW,2017-06-15 11:55,2017-07-03 00:00,6,No,No,Yes,Yes,NA,2017-07-04 00:00,10,0,Negative,negative,442,Hannah,TL1845,TL1888745773,0,Negative,FALSE,TRUE,NA,Negative,1,122,1,4,0,3,4,2,4,80,0.811436466,NA,442,Y,N,<0.2,0.02-0.05,2,0.1,0.035
FHT1065,512568,252684,2017-06-22 00:00,2017-06-22 00:00,MATCH,227 Barford Village Hall,227 Barford Village Hall,0,227,Barford Village Hall,Freshwater Habitats Trust,HW,2017-06-22 12:44,2017-07-03 00:00,6,No,No,Yes,Yes,NA,2017-07-04 00:00,0,0,Inconclusive,negative,227,Hannah,TL1252,TL1256852684,0,Inconclusive,FALSE,FALSE,NA,Inconclusive,1,184,2,4,1,3,4,1,2,95,0.702930223,NA,227,N,N,<0.2,<0.02,2,0.1,0.01
FHT1075,494833,252038,2017-06-22 00:00,2017-06-22 00:00,MATCH,496 Turvey Farm Pond,496 Turvey Farm Pond,0,496,Turvey Farm Pond,Freshwater Habitats Trust,HW,2017-06-22 11:45,2017-07-03 00:00,6,No,No,Yes,Yes,NA,2017-07-04 00:00,8,0,Inconclusive,positive,496,Hannah,SP9452,SP9483352038,1,Positive,FALSE,FALSE,Positive,NA,1,422,3,4,0,3,4,9,2,90,0.808130772,NA,496,N,N,<0.2,<0.02,2,0.1,0.01
FHT1076,515947,240754,2017-06-26 00:00,2017-06-26 00:00,MATCH,407 Poplars Pond,407 Poplars Pond,0,407,Poplars Pond,Freshwater Habitats Trust,HW,2017-06-26 10:00,2017-07-03 00:00,6,No,No,Yes,Yes,"Very difficult sample, took many extra spins (at all spin steps) to get it through column.",2017-07-04 00:00,12,0,Negative,negative,407,Hanna,TL1540,TL1594740754,0,Negative,FALSE,TRUE,NA,Negative,1,5368,4,4,1,2,2,0,4,8,0.819949496,NA,402,N,N,NA,NA,NA,NA,NA
FHT419,NA,NA,2017-06-08 00:00,NA,NA,NA,4b Priory Farm,NA,NA,NA,Freshwater Habitats Trust,AH,2017-06-08 09:30,2017-06-16 00:00,6,No,No,Yes,Yes,NA,2017-06-20 00:00,12,0,Negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT458,NA,NA,2017-06-28 00:00,NA,NA,NA,188 New Development,NA,NA,NA,Freshwater Habitats Trust,AH,2017-06-28 10:00,2017-07-12 00:00,6,No,No,Yes,Yes,NA,2017-07-17 00:00,0,0,Inconclusive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT872,NA,NA,2017-06-06 00:00,NA,NA,NA,SP 56928 08230,NA,NA,NA,Freshwater Habitats Trust,Penny Williams,2017-06-06 18:00,2017-06-16 00:00,6,No,No,Yes,Yes,eDNA Field Sheet - no pond name given,2017-06-22 00:00,12,0,Negative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FHT376,485048,235418,NA,2017-06-29 00:00,NA,559,NA,NA,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,559,Iain,SP8535,SP8504835418,0,Negative,FALSE,TRUE,NA,Negative,1,2500,1,4,90,2,2,8,3,10,0.648715276,NA,556,Y,Y,<0.2,<0.02,2,0.1,0.01
FHT452,480220,227440,NA,2017-06-30 00:00,NA,980 SWINBOURNE SCHOOL 980,NA,NA,980,SWINBOURNE SCHOOL 980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,980,PJW,SP8027,SP8022027440,4,Positive,FALSE,FALSE,NA,Positive,1,80,3,3,85,2,4,4,3,1,0.576575013,NA,980,N,N,<0.2,0.5-1,1,0.1,0.75
FHT453,465740,224710,NA,2017-06-25 00:00,NA,919 CHARNDON WINDMILL HILL 919,NA,NA,919,CHARNDON WINDMILL HILL 919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,919,PJW,SP6524,SP6574024710,9,Positive,FALSE,FALSE,NA,Positive,1,120,2,3,25,2,3,>12,3,15,0.684770706,NA,919,N,N,<0.2,0.1-0.2,1,0.1,0.15
FHT454,462430,214270,NA,2017-06-27 00:00,NA,896 BOARSTALL MOAT 896,NA,NA,896,BOARSTALL MOAT 896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,896,PJW,SP6214,SP6243014270,6,Positive,FALSE,FALSE,NA,Positive,1,2000,3,2,80,2,4,12,3,3,0.798050282,NA,894,N,N,<0.2,0.2-0.5,1,0.1,0.35
FHT455,461140,214230,NA,2017-06-27 00:00,NA,897 BOARSTALL WOOD 897,NA,NA,897,BOARSTALL WOOD 897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,897,PJW,SP6114,SP6114014230,0,Negative,FALSE,TRUE,NA,Negative,1,920,1,4,35,2,2,12,4,70,0.846555598,NA,897,N,N,<0.2,<0.02,2,0.1,0.01
FHT462,483920,215686,NA,2017-06-28 00:00,NA,429 BIERTON,NA,NA,429,BIERTON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,positive,429,Adrianna,SP8315,SP8392015686,0,Negative,FALSE,TRUE,Negative,NA,1,500,1,2,100,1,3,7,3,0,0.389319118,NA,429,N,N,<0.2,0.02-0.05,2,0.1,0.035
FHT463,483592,215204,NA,2017-06-28 00:00,NA,35 ST JAMES CHURCH,NA,NA,35,ST JAMES CHURCH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,positive,35,Adrianna,SP8315,SP8359215204,0,Negative,FALSE,TRUE,Negative,NA,1,400,2,4,95,2,3,7,4,10,0.730200429,NA,35,N,N,02-Jan,0.2-0.5,0,1.5,0.35
FHT475,466010,216530,NA,2017-06-27 00:00,NA,911 S OF LUDGERSHALL 911,NA,NA,911,S OF LUDGERSHALL 911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,911,PJW,SP6616,SP6601016530,1,Positive,FALSE,FALSE,NA,Positive,1,160,3,4,45,3,4,>12,2,65,0.736601977,NA,911,N,N,<0.2,0.02-0.05,2,0.1,0.035
FHT476,480880,226340,NA,2017-06-30 00:00,NA,982 SWINBOURNE 928,NA,NA,982,SWINBOURNE 928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,982,PJW,SP8026,SP8088026340,12,Positive,FALSE,FALSE,NA,Positive,1,230,3,4,0,3,4,>12,3,5,0.745130836,NA,982,N,N,<0.2,<0.02,2,0.1,0.01
FHT477,467370,217950,NA,2017-06-25 00:00,NA,902 TITTERSHALL WOOD 902,NA,NA,902,TITTERSHALL WOOD 902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,902,PJW,SP6717,SP6737017950,0,Inconclusive,FALSE,FALSE,NA,Inconclusive,1,3500,1,2,20,1,1,>12,4,0,0.457073586,NA,901,N,N,02-Jan,0.1-0.2,0,1.5,0.15
FHT478,466800,217681,NA,2017-06-25 00:00,NA,903 LUDGERSHALL 903,NA,NA,903,LUDGERSHALL 903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,903,PJW,SP6617,SP6680017681,0,Negative,FALSE,TRUE,NA,Negative,1,260,3,2,100,3,4,>12,2,0,0.526395192,NA,903,N,N,<0.2,0.2-0.5,1,0.1,0.35
FHT479,468680,219990,NA,2017-06-25 00:00,NA,920 SHARPS HILL 920,NA,NA,920,SHARPS HILL 920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,920,PJW,SP6819,SP6868019990,12,Positive,FALSE,FALSE,NA,Positive,1,90,4,3,90,3,4,>12,3,15,0.525829819,NA,920,N,N,<0.2,0.1-0.2,1,0.1,0.15
FHT480,466610,225450,NA,2017-06-25 00:00,NA,904 CHARNDON 904,NA,NA,904,CHARNDON 904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,904,PJW,SP6625,SP6661025450,6,Positive,FALSE,FALSE,NA,Positive,1,90,2,2,0,2,3,>12,2,65,0.626315426,NA,904,N,N,<0.2,0.05-0.1,1,0.1,0.075
FHT481,466400,224960,NA,2017-06-25 00:00,NA,905 CHARNDON 905,NA,NA,905,CHARNDON 905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,905,PJW,SP6624,SP6640024960,0,Negative,FALSE,TRUE,NA,Negative,1,310,3,3,70,3,3,>12,3,10,0.701535357,NA,905,N,N,<0.2,0.2-0.5,1,0.1,0.35
FHT482,464270,221540,NA,2017-06-25 00:00,NA,907 HAM POND 907,NA,NA,907,HAM POND 907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,907,PJW,SP6421,SP6427021540,1,Positive,FALSE,FALSE,NA,Positive,1,780,2,3,20,2,3,>12,3,30,0.809552552,NA,907,N,N,<0.2,0.5-1,1,0.1,0.75
FHT570,498414,241788,NA,2017-05-18 00:00,NA,Lower Wood End Farm Alt Pond 144a,NA,NA,NA,Lower Wood End Farm Alt Pond 144a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,positive,NA,Hanna,SP9841,SP9841441788,0,Negative,FALSE,TRUE,Negative,NA,1,140,2,3,30,3,4,>12,2,70,0.762379131,NA,144a,N,N,05-Feb,0.05-0.1,0,3.5,0.075
FHT621,496232,257098,NA,2017-06-23 00:00,NA,353 353 Harold Odell Park Pond,NA,NA,353,353 Harold Odell Park Pond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,353,Hanna,SP9657,SP9623257098,0,Negative,FALSE,TRUE,NA,Negative,1,1210,1,4,90,2,3,7,4,75,0.824649617,NA,353,N,N,<0.2,0.05-0.1,1,0.1,0.075
FHT625,502608,248313,NA,2017-06-23 00:00,NA,348 348 Gatekeepers Pond,NA,NA,348,348 Gatekeepers Pond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,348,Hanna,TL0248,TL0260848313,0,Negative,FALSE,TRUE,NA,Negative,1,4500,1,3,70,2,2,9,3,10,0.627557459,NA,346,N,N,<0.2,0.02-0.05,2,0.1,0.035
FHT626,504993,251711,NA,2017-06-23 00:00,NA,224/863 Rooksmead Pond,NA,NA,NA,224/863 Rooksmead Pond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,NA,Hanna,TL0451,TL0499351711,0,Negative,FALSE,TRUE,NA,Negative,1,575,1,3,5,2,3,4,1,25,0.516068334,NA,224 / 863,N,N,<0.2,0.1-0.2,1,0.1,0.15
FHT627,500752,254642,NA,2017-06-23 00:00,NA,401 Stafford Farm,NA,NA,401,Stafford Farm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,401,Hanna,TL0054,TL0075254642,0,Negative,FALSE,TRUE,NA,Negative,1,150,1,2,5,3,3,4,3,30,0.681462727,NA,401,N,N,<0.2,0.1-0.2,1,0.1,0.15
FHT628,500358,244566,NA,2017-06-23 00:00,NA,135 135 Church Lane Pond,NA,NA,135,135 Church Lane Pond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,135,Hanna,TL0044,TL0035844566,3,Positive,FALSE,FALSE,NA,Positive,1,160,1,3,40,3,2,10,3,30,0.688680611,NA,135,N,N,<0.2,0.2-0.5,1,0.1,0.35
FHT657,449793,201547,NA,2017-06-30 00:00,NA,SHADIYA LARGE,NA,NA,NA,SHADIYA LARGE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,999999,PN,SP4901,SP4979301547,0,Negative,FALSE,TRUE,NA,Negative,1,200,1,4,0,3,3,>12,3,50,0.814993621,NA,Shadiya Large,N,N,<0.2,<0.02,2,0.1,0.01
FHT658,466906,219995,NA,2017-06-30 00:00,NA,GBF LARGE,NA,NA,NA,GBF LARGE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,999999,PN,SP6619,SP6690619995,0,Negative,FALSE,TRUE,NA,Negative,1,400,1,4,0,3,2,>12,3,65,0.827874459,NA,GBF Large,N,N,<0.2,<0.02,2,0.1,0.01
FHT660,449747,201649,NA,2017-06-30 00:00,NA,SHADIYA MEDIUM,NA,NA,NA,SHADIYA MEDIUM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,999999,PN,SP4901,SP4974701649,1,Positive,FALSE,FALSE,NA,Positive,1,50,1,4,0,3,4,>12,3,20,0.704577437,NA,Shadiya Medium,N,N,<0.2,<0.02,2,0.1,0.01
FHT663,466908,219841,NA,2017-06-30 00:00,NA,GBF2,NA,NA,NA,GBF2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,999999,PN,SP6619,SP6690819841,0,Negative,FALSE,TRUE,NA,Negative,1,50,1,4,0,2,3,>12,3,80,0.69702233,NA,GBF2,N,N,<0.2,<0.02,2,0.1,0.01
FHT664,446030,199643,NA,2017-06-30 00:00,NA,COTHILL,NA,NA,NA,COTHILL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,positive,999999,PN,SU4699,SU4603099643,0,Negative,FALSE,TRUE,Negative,NA,1,200,1,3,0,3,2,7,4,95,0.763890338,NA,Cothill,N,Y,<0.2,0.05-0.1,1,0.1,0.075
FHT701,467000,212090,NA,2017-06-27 00:00,NA,924 CHILTON GROVE 924,NA,NA,924,CHILTON GROVE 924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,924,PJW,SP6712,SP6700012090,1,Positive,FALSE,FALSE,NA,Positive,1,90,3,3,40,3,3,11,2,15,0.60588138,NA,924,N,N,<0.2,0.1-0.2,1,0.1,0.15
FHT704,464570,226180,NA,2017-06-23 00:00,NA,916 POUNDON NE 916,NA,NA,916,POUNDON NE 916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,916,PJW,SP6426,SP6457026180,1,Positive,FALSE,FALSE,NA,Positive,1,324,4,3,95,2,4,>12,3,8,0.538558279,NA,916,N,N,<0.2,0.1-0.2,1,0.1,0.15
FHT718,466014,229342,NA,2017-06-23 00:00,NA,PRESTON BISSET 891,NA,NA,NA,PRESTON BISSET 891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,891,PJW,SP6629,SP6601429342,0,Negative,FALSE,TRUE,NA,Negative,1,2300,1,3,90,2,2,3,3,15,0.607513731,NA,891a,Y,Y,0.2-0.5,0.1-0.2,1,0.35,0.15
FHT721,486890,207580,NA,2017-06-27 00:00,NA,927 WENDOVER 927,NA,NA,927,WENDOVER 927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,927,PJW,SP8607,SP8689007580,12,Positive,FALSE,FALSE,NA,Positive,1,370,4,2,96,3,4,1,2,0,0.427906584,NA,927,N,N,<0.2,1+,1,0.1,1.1
FHT722,464880,225670,NA,2017-06-23 00:00,NA,894 POUNDON 894,NA,NA,894,POUNDON 894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,894,PJW,SP6425,SP6488025670,2,Positive,FALSE,FALSE,NA,Positive,1,420,2,3,10,2,3,>12,3,35,0.798050282,NA,894,N,N,<0.2,0.05-0.1,1,0.1,0.075
FHT733,454697,188678,NA,2017-06-26 00:00,NA,Pond in SE of Grounds of Fulscot Manor,NA,NA,NA,Pond in SE of Grounds of Fulscot Manor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,NA,I S,SU5488,SU5469788678,11,Positive,FALSE,FALSE,NA,Positive,1,315,3,2.5,35,2,4,6,3.5,80,0.80159305,NA,307ALT,N,N,<0.2,7++,1,0.1,1.1
FHT735,472519,183519,NA,2017-06-27 00:00,NA,Ha-ha pond at Greys Court National Trust,NA,NA,NA,Ha-ha pond at Greys Court National Trust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,NA,I S,SU7283,SU7251983519,0,Negative,FALSE,TRUE,NA,Negative,1,120,3,2.5,5,3,4,>12,4,100,0.763145733,NA,237 ALTb,N,N,<0.2,<0.02,2,0.1,0.01
FHT737,472555,183441,NA,2017-06-27 00:00,NA,Tower Garden pond at Greys Court National Trust,NA,NA,NA,Tower Garden pond at Greys Court National Trust,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,NA,I S,SU7283,SU7255583441,0,Negative,FALSE,TRUE,NA,Negative,1,28,1,4,0,3,4,9,4,85,0.781981739,NA,237 ALTa,N,N,<0.2,0.02-0.05,2,0.1,0.035
FHT748,466738,192491,NA,2017-06-22 00:00,NA,563 Britwell Salome House,NA,NA,563,Britwell Salome House,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,563,Ian,SU6692,SU6673892491,0,Negative,FALSE,TRUE,NA,Negative,1,170,1,2.5,0,3,4,3,3.5,2,0.701469888,NA,563,N,N,<0.2,<0.02,2,0.1,0.01
FHT750,464597,181247,NA,2017-06-26 00:00,NA,"South Pond, Greenmore Common, Woodcote",NA,NA,NA,"South Pond, Greenmore Common, Woodcote",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,NA,I S,SU6481,SU6459781247,0,Negative,FALSE,TRUE,NA,Negative,1,1.5,3,3.5,90,3,4,8,4,10,0.451496374,NA,372a,N,N,<0.2,<0.02,2,0.1,0.01
FHT764,464760,219679,NA,2017-06-30 00:00,NA,LEACHES FARM NEW,NA,NA,NA,LEACHES FARM NEW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,999999,PN,SP6419,SP6476019679,0,Negative,FALSE,TRUE,NA,Negative,1,100,1,4,0,3,4,>12,4,20,0.786003086,NA,Leaches Fr New,N,N,<0.2,0.02-0.05,2,0.1,0.035
FHT766,445208,199778,NA,2017-06-30 00:00,NA,HITCHCOPSE PIT,NA,NA,NA,HITCHCOPSE PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,999999,PN,SU4599,SU4520899778,0,Negative,FALSE,TRUE,NA,Negative,1,150,1,4,30,3,3,8,3,60,0.801263921,NA,Hitchcopse Pit,N,N,<0.2,0.02-0.05,2,0.1,0.035
FHT877,452362,197357,NA,2017-06-28 00:00,NA,431 Radley Rail Spur,NA,NA,431,Radley Rail Spur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,positive,431,Ian,SU5297,SU5236297357,0,Inconclusive,FALSE,FALSE,Inconclusive,NA,1,2500,3,3-large pops of Odonata,90,3,4,>12,4,30,0.527997137,NA,430,N,N,<0.2,0.05-0.1,1,0.1,0.075
FHT878,459018,190634,NA,2017-06-26 00:00,NA,111 Thornwell House,NA,NA,111,Thornwell House,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,positive,111,Ian,SU5990,SU5901890634,0,Negative,FALSE,TRUE,Negative,NA,1,330,2,2.5,50,2,4,2,3.5,15,0.70904847,NA,111,Y,Y,05-Feb,0.2-0.5,0,3.5,0.35
FHT881,468151,189392,NA,2017-06-26 00:00,NA,Ewleme Park - 20 year old SUPERB  pond in Straights Plantation,NA,NA,NA,Ewleme Park - 20 year old SUPERB  pond in Straights Plantation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,NA,I S,SU6889,SU6815189392,0,Negative,FALSE,TRUE,NA,Negative,1,380,1,4,15,3,4,3,4,95,0.910171351,NA,1312Xa,N,N,<0.2,<0.02,2,0.1,0.01
FHT882,462289,180502,NA,2017-06-22 00:00,NA,542 Great Chalk Wood,NA,NA,542,Great Chalk Wood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,542,Ian,SU6280,SU6228980502,0,Negative,FALSE,TRUE,NA,Negative,1,255,2,4,25,2,4,1,4,40,0.766878232,NA,542,N,N,<0.2,<0.02,2,0.1,0.01
FHT883,467221,189293,NA,2017-06-26 00:00,NA,Ewelme Park Farm - Victorian Swimming Pool,NA,NA,NA,Ewelme Park Farm - Victorian Swimming Pool,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,NA,I S,SU6789,SU6722189293,1,Positive,FALSE,FALSE,NA,Positive,1,615,1,3.5,90,3,2,2,4,0,0.674885408,NA,312 ALTa,N,N,10+,0.02-0.05,1,11,0.035
FHT901,465407,201819,NA,2017-06-29 00:00,NA,"Spartum Fen SSSI - ""Top Pond"" - pond at north end",NA,NA,NA,"Spartum Fen SSSI - ""Top Pond"" - pond at north end",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,negative,NA,I S,SP6501,SP6540701819,10,Positive,FALSE,FALSE,NA,Positive,1,1300,1,4,25,3,4,3,4,5,0.848215487,NA,1169Xb,N,N,<0.2,0.02-0.05,2,0.1,0.035
